0	1	2
driebhh	tachibaf	0
drjceha	tachibaf	0
drbcehfb	tachibaf	0
drijcga	tachibaf	0
drijcgj	tachibaf	0
drjbich	tachibaf	0
drbagddh	tachibaf	0
drijccj	tachibaf	0
drcejbcc	tachibaf	0
drjcdgg	taciagjh	0
drcdadba	taciijac	0
drbcfceh	tacjaahe	0
drcgcbdh	taciijac	0
drbagiij	tacjaahe	0
drbcfhgh	tacjaahe	0
drbaccfj	tacjaahe	0
drbacaea	tacjaahe	0
drcgagia	tacjaahe	0
drbcfibb	tacihgab	0
driieje	tacihgab	0
drbdaejh	tacihgab	0
drcgdaaa	tacihgab	0
drbchddd	tacihgab	0
drcfcbif	tacihgab	0
drcgaheb	tacihgab	0
drcfjjhb	tacihgab	0
drbcjggi	tacihgab	0
drcgcdci	tachehcj	0
drcgcdci	tachfbch	0
drcffcjc	tachghjc	0
drcgbdah	tachehcj	0
drcgbdah	tachfbch	0
drcgcbei	taciijia	0
drbchchh	tachghjc	0
drjdfcc	tacjbigb	0
drjdfcc	tacjbigc	0
drjdfcc	tacjbigb	0
drjdfcc	tacjbigc	0
drcfedeg	taciadfg	0
drbcecba	taciijia	0
drcfgdfb	tachfbeh	0
drceiaeg	tacihgab	0
drbcjeab	tachghjc	0
drceihif	taciadfg	0
drbbbiih	taciadfg	0
drcgdghf	tachejae	0
drbcifgj	tachfiie	0
drbchhha	tachejaa	0
drbaeiad	tachehcj	0
drbaeiad	tachfbch	0
drcgbhah	taciadfg	0
drjdbcb	tachejae	0
drcfihib	taciehbb	0
drcfihib	tacigbai	0
drceihfb	taciadfg	0
drbaagej	tachfiie	0
drcfebcd	tachejaa	0
drcgbdah	tachehcj	0
drcgbdah	tachfbch	0
drbcegfc	taciadfg	0
drceihhd	tachjbja	0
drceihhd	tacijhhg	0
drcfjiib	taciadfg	0
drcfecie	taciadfg	0
drcfjdjj	tachejae	0
drhggig	tachejaa	0
drcffgeb	tachejaa	0
drcgafjd	tachejaa	0
drbdecic	taciajif	0
drbcebig	tachejae	0
driccbf	tachehcj	0
driccbf	tachfbch	0
drcgaiie	tachehcj	0
drcgaiie	tachfbch	0
drjhjgd	taciajif	0
driicad	tachehcj	0
driicad	tachfbch	0
drcgddag	tachghjc	0
gobaig	tachhjih	0
drbcdicc	tachfiie	0
drhfbdi	tachfiie	0
drhecdi	tachfiie	0
drbagddh	tachfiie	0
drjdfdb	tachfiie	0
drbdbjfg	tachfiie	0
driccbf	tachfiie	0
drbcdieb	tachfiie	0
drijcga	tachfiie	0
dricchd	tachfiie	0
drijcgj	tachfiie	0
drcfjibf	tachfiie	0
drbcdjig	tachfiie	0
drjcdgg	tacjejed	0
drcfcbje	tacjejed	0
drceiihb	tacjejed	0
drcgbifi	tacjejed	0
drbcijfh	tacjejed	0
dricagb	tachfiie	0
drcgcgbi	tachfiie	0
drcfefac	tachfiie	0
drbcdjii	tachfiie	0
drcgcdcb	tachfiie	0
drcgcgdh	tachfiie	0
drjdbah	tachfiie	0
drbchchh	tachfiie	0
drcfebia	tachfiie	0
drcfdiib	tachfiie	0
drbcdjij	tachfiie	0
drcgghii	tachfiie	0
drbcdjif	tachfiie	0
drcbdac	tachfiie	0
drbcefed	tachfiie	0
drcfecji	tachfiie	0
drcgbadg	tachfiie	0
driifag	tachfiie	0
dribbce	tachfiie	0
drcfeiib	tachfiie	0
drbbbhfd	tachfiie	0
drcfebcb	tachfiie	0
drcffggj	tachfiie	0
drcffgdf	tachfiie	0
drcffaid	tacheich	0
drcfcbif	tacheich	0
drbceife	tacheich	0
drcfedeg	tacheich	0
drcffaig	tacheich	0
drbdbccb	tacheich	0
drcfhcdb	tacheich	0
drcfedaa	tacheich	0
drceiadh	tachedeh	0
drbcefcb	tacheich	0
driajjb	tacheich	0
drcfdfjf	tacheich	0
drbchgbi	tacheich	0
drcegafh	tacheich	0
drcfjdjj	tacheich	0
drcffdhb	tacheich	0
drcgbcej	tacheich	0
driicjc	tacheich	0
drcehjbe	tacheich	0
drcffbbj	tacheich	0
drbdagii	tacheich	0
drcfehgi	tacheich	0
drbafcde	tacibgih	0
gofdib	tacibgih	0
drbdbdhe	tacibgih	0
drbbbdhh	tacibgih	0
drcgddii	tacibgih	0
drceiadh	tacibgih	0
drbcfiig	tacjedca	0
drjifgb	tacjedca	0
drcehcjh	tachfehj	0
drcehcjh	taciacdc	0
drcehcjh	tachfehj	0
drcehcjh	taciacdc	0
drcgcfbb	tacjaiaf	0
drcgbcfd	tacjaiaf	0
drifdde	tacjaiaf	0
drcgcddh	tachjefd	0
drcgcddh	tachjefd	0
drcgcddh	tachjefd	0
dribejb	tachjefd	0
dribejb	tachjefd	0
dribejb	tachjefd	0
drcgbgjf	tachjefd	0
drcgbgjf	tachjefd	0
drcgbgjf	tachjefd	0
drhdgec	tachjefd	0
drhdgec	tachjefd	0
drhdgec	tachjefd	0
drcgbjhj	tachjefd	0
drcgbjhj	tachjefd	0
drcgbjhj	tachjefd	0
drcgbjia	tachjefd	0
drcgbjia	tachjefd	0
drcgbjia	tachjefd	0
drcgdfai	tacjaiaf	0
drcgcbef	tacjaiaf	0
dricbhc	tacjaiaf	0
drceebab	tacjaiaf	0
drcgcedj	tacjaiaf	0
drceigaj	tacjaiaf	0
drbbaiej	tacjaiaf	0
drcffggf	tacjaiaf	0
drbdbigh	tacjaiaf	0
drcbgce	tacjadig	0
drcfhcaf	taciahib	0
drcfhcaf	taciahib	0
drcfihfa	taciahib	0
drcfihfa	taciahib	0
drbceief	taciahib	0
drbceief	taciahib	0
drcfdiac	taciahib	0
drcfdiac	taciahib	0
drhbigf	taciahib	0
drhbigf	taciahib	0
drdedhj	taciahib	0
drdedhj	taciahib	0
gojbad	taciahib	0
gojbad	taciahib	0
dridebe	taciahib	0
dridebe	taciahib	0
drieaeg	taciahib	0
drieaeg	taciahib	0
drcgcghb	taciahib	0
drcgcghb	taciahib	0
drcgcgia	taciahib	0
drcgcgia	taciahib	0
drcfejih	taciahib	0
drcfejih	taciahib	0
drjcefh	taciahib	0
drjcefh	taciahib	0
drigcif	taciahib	0
drigcif	taciahib	0
drbcffgc	taciahib	0
drbcffgc	taciahib	0
drcfihgd	taciahib	0
drcfihgd	taciahib	0
drjgcgd	taciahib	0
drjgcgd	taciahib	0
driicbc	taciahib	0
driicbc	taciahib	0
drjfdde	taciahib	0
drjfdde	taciahib	0
drcgccjj	tacifiaf	0
drcgccjj	tacifiag	0
drcgbdgh	tacifiaf	0
drcgbdgh	tacifiag	0
drhchhe	tacifiaf	0
drhchhe	tacifiag	0
drbcigee	tachjefj	0
drbcigee	tacibgdf	0
drbcigee	tachjefj	0
drbcigee	tacibgdf	0
drefbgg	tachjefj	0
drefbgg	tacibgdf	0
drcfjeji	tachjefj	0
drcfjeji	tacibgdf	0
drcgddef	tachjefj	0
drcgddef	tacibgdf	0
drcgddhc	tachjefj	0
drcgddhc	tacibgdf	0
drbcefed	tachjefj	0
drbcefed	tacibgdf	0
drbcefed	tachjefj	0
drbcefed	tacibgdf	0
drhfjad	tachjefj	0
drhfjad	tacibgdf	0
drhfjad	tachjefj	0
drhfjad	tacibgdf	0
drcgdhce	tachjefj	0
drcgdhce	tacibgdf	0
drcfedge	tachjefj	0
drcfedge	tacibgdf	0
drcfedge	tachjefj	0
drcfedge	tacibgdf	0
drbcihag	tachjefj	0
drbcihag	tacibgdf	0
drceechi	tachjefj	0
drceechi	tacibgdf	0
dricagb	tachjefj	0
dricagb	tacibgdf	0
dricagb	tachjefj	0
dricagb	tacibgdf	0
drjbich	tachjefj	0
drjbich	tacibgdf	0
drjbich	tachjefj	0
drjbich	tacibgdf	0
drcabed	tachjefj	0
drcabed	tacibgdf	0
drcabed	tachjefj	0
drcabed	tacibgdf	0
drcgcjji	tachjefj	0
drcgcjji	tacibgdf	0
drcgcjji	tachjefj	0
drcgcjji	tacibgdf	0
drcffggj	tachjefj	0
drcffggj	tacibgdf	0
drcffggj	tachjefj	0
drcffggj	tacibgdf	0
drijcga	tachjefj	0
drijcga	tacibgdf	0
drijcga	tachjefj	0
drijcga	tacibgdf	0
drefbgg	tachjefj	0
drefbgg	tacibgdf	0
drbchfjh	tachjefj	0
drbchfjh	tacibgdf	0
drbchfjh	tachjefj	0
drbchfjh	tacibgdf	0
drccjjfe	tacidbbe	0
drbcffgi	tacidbbe	0
drbcffgi	tacidbbe	0
drcgbgbh	tacidbbe	0
drcgdhec	tachjefj	0
drcgdhec	tacibgdf	0
drcgdhec	tachjefj	0
drcgdhec	tacibgdf	0
drcffgeb	tacidbbe	0
drbchejc	tacidbbe	0
dribiid	tacidbbe	0
drbbbdgb	tacidbbe	0
gofdgj	tacidbbe	0
drbbgfef	tacidbbe	0
drcfcgee	tacidbbe	0
drcfcgee	tacidbbe	0
drcfigfd	tacidbbe	0
drbdafbh	tacidbbe	0
drbdafbh	tacidbbe	0
drbcajab	tacidbbe	0
drbciicj	tacidbbe	0
drcfdjhe	tacidbbe	0
drjcdfg	tacidbbe	0
drjfedj	tacidbbe	0
drcfjdea	tacidbbe	0
drcdbafc	tacidbbe	0
drcgbbej	tacidbbe	0
godbca	tacidbbe	0
drcffdbi	tacidbbe	0
drcffhdb	tacidbbe	0
drcffhdb	tacidbbe	0
drcejghf	tacifiaf	0
drcejghf	tacifiag	0
drcfjeji	tachieje	0
drcfggfb	tachfgcf	0
drcfgfbc	tachfgcf	0
drcfgcad	tachfgcf	0
drcfjcce	tachfgcf	0
drcffadb	tachfgcf	0
drcfihag	tachfgcf	0
drcfhafa	tachfgcf	0
drcfhbbj	tachfgcf	0
drcfcfjg	tachfgcf	0
drcfjdea	tachfgcf	0
drcfjdhj	tachfgcf	0
drcfjdif	tachfgcf	0
drcfcfji	tachfgcf	0
drcfigcc	tachfgcf	0
drcfihie	tachfgcf	0
drcfjbcg	tachfgcf	0
drcfjcha	tachfgcf	0
drcfjdcf	tachfgcf	0
drcfjbdi	tachfgcf	0
drcfjcda	tachfgcf	0
drcfjcde	tachfgcf	0
drcfhccg	tachfgcf	0
drcfhchc	tachfgcf	0
drcfjehb	tachfgcf	0
drcfjejb	tachfgcf	0
drcfgjff	tachfgcf	0
drcfigci	tachfgcf	0
drcfigih	tachfgcf	0
drcfjbjd	tachfgcf	0
drcfjdbc	tachfgcf	0
drcfjfce	tachfgcf	0
gobieb	tachfgcf	0
drcfjbgj	tachfgcf	0
drcfjdgg	tachfgcf	0
drcfjeee	tachfgcf	0
drcehjaf	tachfgcf	0
drcfhigi	tachfgcf	0
drbcighd	tachfgcf	0
drbcigdj	tachfgcf	0
drbcigjh	tachfgcf	0
drbcihjf	tachfgcf	0
drcffahj	tacifiaf	0
drcffahj	tacifiag	0
drcfdjhi	tachfgcf	0
drcgbefe	tachfgcf	0
drbabeii	tachfgcf	0
drcfjeef	tachfgcf	0
drbcihgf	tachfgcf	0
drcfcgcg	tachfgcf	0
drcfdjia	tachfgcf	0
drcfdjhh	tachfgcf	0
dregdfj	tachfgcf	0
drbcfbhj	tachfgcf	0
drcgcfaf	tachfgcf	0
driehid	tachfgcf	0
drcgbdec	tachfgcf	0
drcgbheb	tachfgcf	0
drcgcgce	tachfgcf	0
drbciicj	tachfgcf	0
drcgbifa	tachfgcf	0
drcgbbdb	tachfgcf	0
drceiicc	tachfgcf	0
drcfdgeb	tachfgcf	0
drbdbijb	tachfgcf	0
gofdgj	tachfgcf	0
dricchg	tachfgcf	0
drcehjaf	tachfgcf	0
drcfejfb	tachfgcf	0
dreceef	tachfgcf	0
drcgcbdh	tachfgcf	0
drhgcgf	tachfgcf	0
drbacccd	tachfgcf	0
drbchcij	tachfgcf	0
drbcefch	tachfgcf	0
drcgbaai	tachfgcf	0
drcehiac	tachfgcf	0
drcehieg	tachfgcf	0
drcgdcaa	tachfgcf	0
gobieb	tachfgcf	0
drcgajbb	tachfgcf	0
drbcfaeg	tachfgcf	0
drcgddee	tachfgcf	0
drcgbeic	tachfgcf	0
drcfejic	tachfgcf	0
drcgddhh	tachfgcf	0
drcfdjih	tachfgcf	0
drceibhh	tachfgcf	0
drhdeda	tachfgcf	0
drjhjge	tachfgcf	0
drcfdhda	tachfgcf	0
drjhdeb	tachfgcf	0
drcgccge	tachfgcf	0
drbaajdc	tacifiaf	0
drbaajdc	tacifiag	0
drhddcd	tachfgcf	0
drhjicj	tachfgcf	0
drcgagbd	tachfgcf	0
drbcfced	tachfgcf	0
drcfecjb	tachfgcf	0
drcfceig	tachfgcf	0
drjihba	tachfgcf	0
drhcheg	tachfgcf	0
drcgciab	tachfgcf	0
drcfcgja	tachfgcf	0
drcgcjjc	tachfgcf	0
drcdbafc	tachfgcf	0
drhchca	tachfgcf	0
driieib	tachfgcf	0
drcgbeac	tachfgcf	0
drbaaaah	tachfgcf	0
drhchhg	tachfgcf	0
drjgebj	tachfgcf	0
drjcfie	tachfgcf	0
drchcjih	tachfgcf	0
drhddad	tachfgcf	0
drjfeie	tachfgcf	0
drcehcdf	tachfgcf	0
drcgccaj	tachfgcf	0
drcfejcg	tachfgcf	0
drcgbiij	tachfgcf	0
drcfedjb	tachfgcf	0
drbcfebh	tachfgcf	0
drcfedhd	tachfgcf	0
drcfcggf	tachfgcf	0
drcghdbh	tachfgcf	0
drcfhafb	tachfgcf	0
drbafcgh	tachfgcf	0
drbdbfaj	tachfgcf	0
drcgdbed	tachfgcf	0
drcfdhhj	tachfgcf	0
drbcegjj	tachfgcf	0
drjcdjj	tachfgcf	0
drcgcdic	tachfgcf	0
drbadjai	tachfgcf	0
drbaddfd	tachfgcf	0
drbcfcce	tachfgcf	0
drcfdjhe	tachfgcf	0
drcggcdg	tachfgcf	0
drcbccf	tachfgcf	0
drjcdhj	tachfgcf	0
drbaffjb	tachfgcf	0
drbaffcg	tachfgcf	0
drbchgbi	tachfgcf	0
dribihi	tachfgcf	0
dribeji	tachfgcf	0
drbcgiec	tachfgcf	0
drbceiji	tachfgcf	0
drbcefff	tachfgcf	0
drbcjdgc	tachfgcf	0
drbchddd	tachfgcf	0
drbabiae	tachfgcf	0
drcfccdf	tachfgcf	0
drbcjjfa	tachfgcf	0
drgfeba	tachfgcf	0
drcegfjd	tachfgcf	0
drbabiag	tachfgcf	0
drjcedi	tachfgcf	0
drjceeb	tachfgcf	0
driajbc	tachfgcf	0
drbaehhi	tachfgcf	0
drcgagfe	tachfgcf	0
drbdbifj	tachfgcf	0
drcgcgcf	tachfgcf	0
dredejj	tachfgcf	0
drbddehe	tachfgcf	0
drceggbi	tachfgcf	0
drhddch	tachfgcf	0
drcefcad	tachfgcf	0
drcgdbdc	tachfgcf	0
drjcfbg	tachfgcf	0
drbaajbf	tachfgcf	0
drbcdgif	tachfgcf	0
drcfhcgd	tachfgcf	0
drbcigdc	tachfgcf	0
drbcecdb	tachfgcf	0
drbaaijd	tachfgcf	0
drbcejeb	tachfgcf	0
drcfhcgj	tachfgcf	0
drcfcgaf	tachfgcf	0
drcfhbeg	tachfgcf	0
drbafbjb	tachfgcf	0
drbcegdg	tachfgcf	0
drhhbgb	tachfgcf	0
drjjbfi	tachfgcf	0
drcehicd	tachfgcf	0
drcfffjg	tachfgcf	0
drcfcdgg	tachfgcf	0
drcfeaaa	tachfgcf	0
drcfihce	tacidgcb	0
drcgcej	tacijecc	0
drhdega	tacijecc	0
dibfaaa	tacijecc	0
drcccegc	tacijecc	0
drcgajhh	tacijecc	0
drbchdcd	tacijecc	0
gocce	tacijecc	0
drcffgdg	tacijecc	0
drbcejic	tacidgcb	0
drcgbceh	tacidgcb	0
drfjdae	tacijecc	0
drcfihfe	tacidgcb	0
drcfjeji	tacjejhf	0
drcgbchd	tacijecc	0
drbdaiij	tacijecc	0
drcgegce	tacijecc	0
drbdaiij	tacijecc	0
goehid	tacijecc	0
drbcecdi	tacijecc	0
drcfefaa	tacijecc	0
drbcighj	tacidgcb	0
drcgbfbh	tacijecc	0
drcfjebd	tacijecc	0
gobdeg	tacijecc	0
gofeaj	tacijecc	0
gobagh	tacijecc	0
gocgcf	tacijecc	0
drcfjija	tacijecc	0
drbafdac	tacijecc	0
drbbajag	tacijecc	0
drcgchbb	tacijecc	0
drcfffgc	tacijecc	0
drbcjddd	tacijecc	0
gogci	tacijecc	0
drbcfgbh	tachfgcf	0
drbafhgh	tachfgcf	0
drbcffhj	tacijecc	0
gochaj	tacijecc	0
drcfcgbc	tachfgcf	0
drcfebig	tachfgcf	0
drcfjbhd	tachfgcf	0
drcgcddb	tachfgcf	0
drbceaha	tachfgcf	0
gofdgj	tachfgcf	0
drcehjag	tachfgcf	0
drhbgde	tachfgcf	0
drbdafbh	tachfgcf	0
drjifgb	tachfgcf	0
drbcfaaj	tachfgcf	0
drcfjeic	tachfgcf	0
drjfedj	tachfgcf	0
drbdagbd	tachfgcf	0
drbcfbei	tachfgcf	0
drcgcddb	tachfgcf	0
drceheci	tachfgcf	0
drfhaei	tachfgcf	0
gofdgj	tachfgcf	0
gobieb	tachfgcf	0
drccifbj	taciihbh	0
drbadhgi	tachhieh	0
drjgdda	tachhieh	0
drcfefgj	tachhieh	0
drfcibh	tachhieh	0
drccdgie	tachhieh	0
drbchhae	tachfbgi	0
dricecb	tachfbgi	0
drcfefed	tachfbgi	0
drcgcaib	tachfbgi	0
drbcjffc	tachfbgi	0
drhfecf	tachfbgi	0
drjhhae	tachfbgi	0
drcffggf	tachfbgi	0
drchbbbe	tachfbgi	0
drbcheih	tachfbgi	0
drbdagda	tachfbgi	0
drbcfhhi	tachfbgi	0
drcdabgg	tachfbgi	0
drcfiicg	tachfbgi	0
drbddeaf	tachfbgi	0
drbdbigj	tachfbgi	0
drbchhbd	tachfbgi	0
driaiha	tachfbgi	0
drchbged	tachfbgi	0
gojca	tachfbgi	0
drbddaej	tachfbgi	0
drbcdihe	tachfbgi	0
drbdaigj	tachfbgi	0
drjaeef	tachfbgi	0
drceicji	tachfbgi	0
drcfcdad	tachfbgi	0
drbaefba	tacjcgge	0
drcfjchi	tacjcgge	0
drcgccfd	tacjcgge	0
drcgahdd	tacjcgge	0
dribdbh	tacjcgge	0
drjifjc	tacjcgge	0
drcefceb	tacjcgge	0
drcbgjbj	tacjcgge	0
drcffgfi	tacjcgge	0
drcgageh	tacjcgge	0
drcfcjej	tachfdhb	0
gobbij	tachfdhb	0
drcfedab	tachfdhb	0
drcegdda	tachfdhb	0
drbdbeib	tacjcgge	0
drhddbf	tacjcgge	0
drbcfgaa	tacjcgge	0
drbadhgh	tacjcgge	0
drcgdgfd	tachfdhb	0
drefaih	tachfdhb	0
drbidaii	tachfdhb	0
drjjaab	tachfdhb	0
drceiaic	tachfdhb	0
drcfdgja	tachfdhb	0
drcgcaff	tachfdhb	0
drcciicd	tachfdhb	0
drcfacde	tachfdhb	0
gobcdd	tachfdhb	0
drjjgjh	tachfdhb	0
drjjaic	tachfdhb	0
drbadigi	tachfdhb	0
drhcjba	tachfdhb	0
gobahd	tachfdhb	0
drjfefc	tachfdhb	0
drbdbfgd	tachfdhb	0
drcejaab	tachfdhb	0
drcfacdg	tachfdhb	0
drbbbbaa	tachfdhb	0
drbafcgh	tacjcgge	0
drbchgdd	tachfdhb	0
drcfjahi	tachfdhb	0
drbaghde	tacihbbg	0
drbaghde	taciiebh	0
drbaghde	taciiece	0
drihbij	tachfdhb	0
drbcghbi	tachfdhb	0
drbabfcf	tachfdhb	0
drbafcdf	tachfdhb	0
drigbfd	tachfdhb	0
drcfacfb	tachfdhb	0
drcehjfe	tachfdhb	0
drcfiief	tachfdhb	0
drbdabdj	tachfdhb	0
drcfeiji	tachfdhb	0
drbdbbeb	tachfdhb	0
drbceaha	tachfdhb	0
drcegiga	tachfdhb	0
drceijac	tachfdhb	0
drbchheg	tachfdhb	0
drbchehc	tachfdhb	0
driecfd	tachfdhb	0
drbdaehd	tachfdhb	0
drcfcgdg	tachfdhb	0
drhfgii	tachfdhb	0
drcfdhdd	tachfdhb	0
drgfagh	tachfdhb	0
drcfdgje	tachfdhb	0
dibejad	tachfdhb	0
drcejdeh	tachfdhb	0
drjhgaa	tachfdhb	0
drbcgcab	tachfdhb	0
drcejaci	tachfdhb	0
drcfdigg	tachfdhb	0
drchbhjb	tachfdhb	0
drcfcgea	tachfdhb	0
drbdacfa	tachfdhb	0
drbddbgb	tachfdhb	0
drcccdaj	tachfdhb	0
drgbgcd	tachfdhb	0
drceijia	tachfdhb	0
gohgca	tachfdhb	0
drbcjhbc	tacihbbg	0
drbcjhbc	taciiebh	0
drbcjhbc	taciiece	0
drijifg	tacjcgge	0
drbaddfd	tacjcgge	0
drhjcdi	tacihbbg	0
drhjcdi	taciiebh	0
drhjcdi	taciiece	0
drcgadbg	tacihbbg	0
drcgadbg	taciiebh	0
drcgadbg	taciiece	0
drcfjhag	tacihbbg	0
drcfjhag	taciiebh	0
drcfjhag	taciiece	0
drcfjcej	tacihbbg	0
drcfjcej	taciiebh	0
drcfjcej	taciiece	0
gobgaa	tacihbbg	0
gobgaa	taciiebh	0
gobgaa	taciiece	0
drcfcdad	tachfdhb	0
gocaig	tachfdhb	0
dribhgh	tacjcgge	0
drcdfcdg	tacjcgge	0
goehid	tachfdhb	0
drceiadh	tabcjha	0
drceiadh	tacihghb	0
drcfcfcc	tacjcgge	0
drbcfhja	tacjaahg	0
drhiccg	tacjcgge	0
drcgchaj	tacjaahg	0
drifced	tacjaahg	0
drcfcjba	tachfehj	0
drcfcjba	taciacdc	0
drcffcag	tachfehj	0
drcffcag	taciacdc	0
drcegiga	tachfehj	0
drcegiga	taciacdc	0
drcfjbbi	tachfehj	0
drcfjbbi	taciacdc	0
drcffhgj	tachfehj	0
drcffhgj	taciacdc	0
gohjf	tachfehj	0
gohjf	taciacdc	0
drbagiff	tachfehj	0
drbagiff	taciacdc	0
drbdbaee	tachfehj	0
drbdbaee	taciacdc	0
drjdaad	tachfehj	0
drjdaad	taciacdc	0
gobiac	tachfehj	0
gobiac	taciacdc	0
drbceihi	tachfehj	0
drbceihi	taciacdc	0
drcdafie	tachfehj	0
drcdafie	taciacdc	0
drcejabc	tachfehj	0
drcejabc	taciacdc	0
drbcjfic	tachfehj	0
drbcjfic	taciacdc	0
drjfcaa	tachfehj	0
drjfcaa	taciacdc	0
gofdgj	tachfehj	0
gofdgj	taciacdc	0
drbcjjfb	tachfehj	0
drbcjjfb	taciacdc	0
gojga	tachfehj	0
gojga	taciacdc	0
drcccfef	tachfehj	0
drcccfef	taciacdc	0
drbcjfid	tachfehj	0
drbcjfid	taciacdc	0
godbge	tachfehj	0
godbge	taciacdc	0
drbceddb	tachfehj	0
drbceddb	taciacdc	0
drcfegea	tachfehj	0
drcfegea	taciacdc	0
drcgddii	tachfehj	0
drcgddii	taciacdc	0
drcehjbf	tachfehj	0
drcehjbf	taciacdc	0
drbcfigg	tachfehj	0
drbcfigg	taciacdc	0
drbcjehe	tachfehj	0
drbcjehe	taciacdc	0
drcgcbhc	tachfehj	0
drcgcbhc	taciacdc	0
drhghbd	tachfehj	0
drhghbd	taciacdc	0
drceibef	tachfehj	0
drceibef	taciacdc	0
drhdggj	tachfehj	0
drhdggj	taciacdc	0
dibeifa	tachfehj	0
dibeifa	taciacdc	0
drcehjjd	tachfehj	0
drcehjjd	taciacdc	0
drcgdghf	tachfehj	0
drcgdghf	taciacdc	0
drcfegfj	tachfehj	0
drcfegfj	taciacdc	0
drcehiai	tachfehj	0
drcehiai	taciacdc	0
drcfhcej	tachfehj	0
drcfhcej	taciacdc	0
drcghdgb	tachfehj	0
drcghdgb	taciacdc	0
drcfjbig	tachfehj	0
drcfjbig	taciacdc	0
drccdaag	tachfehj	0
drccdaag	taciacdc	0
drbceddc	tachfehj	0
drbceddc	taciacdc	0
gofeaj	tachfehj	0
gofeaj	taciacdc	0
drbcjdad	tachfehj	0
drbcjdad	taciacdc	0
drbceddc	tachfehj	0
drbceddc	taciacdc	0
gojejb	tachfehj	0
gojejb	taciacdc	0
drbbbiab	tachfehj	0
drbbbiab	taciacdc	0
drigdfj	tachfehj	0
drigdfj	taciacdc	0
dibfaie	tachfehj	0
dibfaie	taciacdc	0
drbceidf	tachfehj	0
drbceidf	taciacdc	0
drbcebdd	tachfehj	0
drbcebdd	taciacdc	0
drbcjfid	tachfehj	0
drbcjfid	taciacdc	0
drcffgfd	tachfehj	0
drcffgfd	taciacdc	0
gobeb	tachfehj	0
gobeb	taciacdc	0
drccdaed	tachfehj	0
drccdaed	taciacdc	0
gofdc	tachfehj	0
gofdc	taciacdc	0
gobeb	tachfehj	0
gobeb	taciacdc	0
drcbhahg	tachfehj	0
drcbhahg	taciacdc	0
drcefgab	tachfehj	0
drcefgab	taciacdc	0
drcfegfj	tachfehj	0
drcfegfj	taciacdc	0
drcdabaf	tachfehj	0
drcdabaf	taciacdc	0
goccca	tachfehj	0
goccca	taciacdc	0
gobgaa	tachfehj	0
gobgaa	taciacdc	0
drbbgffb	tachfehj	0
drbbgffb	taciacdc	0
drjfcga	tachfehj	0
drjfcga	taciacdc	0
drceibha	tachfehj	0
drceibha	taciacdc	0
drcfdgaf	tachfehj	0
drcfdgaf	taciacdc	0
drbcfigg	tachfehj	0
drbcfigg	taciacdc	0
drbceghc	tachfehj	0
drbceghc	taciacdc	0
gobcdd	tachfehj	0
gobcdd	taciacdc	0
drcgceag	tachfehj	0
drcgceag	taciacdc	0
drcgahff	tachfehj	0
drcgahff	taciacdc	0
drcgceag	tachfehj	0
drcgceag	taciacdc	0
drccdaed	tachfehj	0
drccdaed	taciacdc	0
gocbhd	tachfehj	0
gocbhd	taciacdc	0
drcfcddf	tachfehj	0
drcfcddf	taciacdc	0
drigdfj	tachfehj	0
drigdfj	taciacdc	0
drcfegea	tachfehj	0
drcfegea	taciacdc	0
drbceddb	tachfehj	0
drbceddb	taciacdc	0
drcehjgj	tachfehj	0
drcehjgj	taciacdc	0
drdfbha	tachfehj	0
drdfbha	taciacdc	0
drjdabd	tachfehj	0
drjdabd	taciacdc	0
drcfjjbj	tachfehj	0
drcfjjbj	taciacdc	0
dreifgf	tachfehj	0
dreifgf	taciacdc	0
drhhacd	tachfehj	0
drhhacd	taciacdc	0
cobaadb	tachfehj	0
cobaadb	taciacdc	0
drcfeggh	tachfehj	0
drcfeggh	taciacdc	0
drcgdghf	tachfehj	0
drcgdghf	taciacdc	0
drbdbfjh	tachfehj	0
drbdbfjh	taciacdc	0
drceidhc	tachfehj	0
drceidhc	taciacdc	0
drcgceah	tachfehj	0
drcgceah	taciacdc	0
drceibfc	tachfehj	0
drceibfc	taciacdc	0
drceibei	tachfehj	0
drceibei	taciacdc	0
cobafed	tachfehj	0
cobafed	taciacdc	0
drcbcjdh	tachfehj	0
drcbcjdh	taciacdc	0
gobgaa	tachfehj	0
gobgaa	taciacdc	0
drcgdahd	tachfehj	0
drcgdahd	taciacdc	0
drbbbfbg	tachfehj	0
drbbbfbg	taciacdc	0
drbchdga	tachfehj	0
drbchdga	taciacdc	0
drcffhha	tachfehj	0
drcffhha	taciacdc	0
drceihh	tachfehj	0
drceihh	taciacdc	0
gojga	tachfehj	0
gojga	taciacdc	0
gobcef	tachfehj	0
gobcef	taciacdc	0
drbcecdb	tachfehj	0
drbcecdb	taciacdc	0
drcfdiaj	tachfehj	0
drcfdiaj	taciacdc	0
drbdbgba	tachfehj	0
drbdbgba	taciacdc	0
drcfhchb	tachfehj	0
drcfhchb	taciacdc	0
drcfhcga	tachfehj	0
drcfhcga	taciacdc	0
drjdaad	tachfehj	0
drjdaad	taciacdc	0
drcfdgaf	tachfehj	0
drcfdgaf	taciacdc	0
goceeb	tachfehj	0
goceeb	taciacdc	0
goebbe	tachfehj	0
goebbe	taciacdc	0
gojejb	tachfehj	0
gojejb	taciacdc	0
dribigh	tachfehj	0
dribigh	taciacdc	0
drbddchj	tachfehj	0
